device_id,latitude,longitude
ESKT9I27-05052,34.998547,135.991611
ESKT9I27-05053,0.0,0.0
ESKT9I27-05058,26.710294,128.014525
ESKT9I27-05060,26.183406,127.660203
ESKT9I27-05066,0.0,0.0
ESKT9I27-05071,33.568658,130.323314
ESKT9E31-03109,34.832675,134.562992
ESKT9I12-05011,33.944422,133.255836
ESKT9I12-05014,0.0,0.0
ESKT9I12-05016,34.568344,135.7301
ESKT9I12-05017,26.313111,127.914211
ESKT9I12-05030,0.0,0.0
ESKT9I12-05034,0.0,0.0
ESKT9I11-05006,26.204411,127.709508
ESKT9I11-05010,26.372053,127.740292
ESKT9H19-04239,0.0,0.0
ESKT9H19-04240,34.700686,135.950717
ESKT9H19-04241,32.017903,130.652775
ESKT9H19-04244,0.0,0.0
ESKT9G05-04028,0.0,0.0
ESKT9G26-04201,0.0,0.0
ESKT9G26-04202,33.530242,130.481094
ESKT9G26-04216,31.576342,130.442525
ESKT9G26-04218,33.974094,133.470492
ESKT9G26-04220,31.981819,131.398053
ESKT9G26-04222,24.826161,125.184128
ESKT9G26-04224,35.426742,133.055933
ESKT9G26-04225,26.237403,127.775503
ESKT9G26-04162,34.848925,135.645225
ESKT9G26-04196,34.582428,135.799675
ESKT9G26-04197,34.395325,135.706244
ESKT9G26-04198,34.295081,132.130047
ESKT9E31-03084,0.0,0.0
ESKT9G19-04122,0.0,0.0
ESKT9G19-04123,0.0,0.0
ESKT9G19-04125,0.0,0.0
ESKT9G12-04048,33.226258,130.533058
ESKT9G12-04057,0.0,0.0
ESKT9G12-04060,24.415378,124.237911
ESKT9G12-04062,24.417592,124.252456
ESKT9G12-04064,33.554319,130.541417
ESKT9G12-04066,34.623111,136.09165
ESKT9G12-04070,26.144019,127.67995
ESKT9E14-03011,0.0,0.0
ESKT9E28-03022,34.918517,134.637233
ESKT9G05-04017,0.0,0.0
ESKT9G05-04019,0.0,0.0
ESKT9G05-04025,34.403178,135.407356
ESKT9G05-04032,0.0,0.0
ESKT9G05-04036,31.579603,130.566553
ESKT9G05-04037,34.247844,133.830228
ESKT9G05-04042,24.824594,125.282117
ESKT9G04-03211,26.340481,127.834694
ESKT9G04-03212,26.180628,127.768067
ESKT9G04-03213,24.366217,124.157356
ESKT9G04-03216,0.0,0.0
ESKT9G04-03219,34.715958,136.119886
ESKT9G04-03220,34.235417,134.147767
ESKT9G04-03221,34.860008,135.659919
ESKT9F27-03157,26.543217,128.027633
ESKT9F27-03159,32.606681,130.706994
ESKT9F27-03164,24.835914,125.165433
ESKT9F27-03165,34.391525,133.046325
ESKT9F28-03168,34.906675,136.175211
ESKT9F28-03174,26.136461,127.757725
ESKT9F28-03175,32.675439,130.810353
ESKT9F28-03176,0.0,0.0
ESKT9F28-03180,0.0,0.0
ESKT9F28-03181,0.0,0.0
ESKT9F28-03185,34.797928,135.596792
ESKT9F28-03191,32.829842,130.16935
ESKT9F28-03192,34.556183,135.700208
ESKT9E14-03013,31.63165,130.365033
ESKT9E14-02236,24.750428,125.334844
ESKT9C07-02105,24.841161,125.287383
ESKT9D08-02211,0.0,0.0
ESKT9D08-02214,34.758483,135.106483
ESKT9E31-03076,24.813692,125.319736
ESKT9E31-03077,32.821069,130.330969
ESKT9E31-03086,26.160653,127.665017
ESKT9E31-03087,31.6605,130.565889
ESKT9E31-03088,31.732214,131.036758
ESKT9E31-03091,34.885183,135.743608
ESKT9E31-03092,26.288944,127.762575
ESKT9E31-03093,26.491194,127.845169
ESKT9E31-03103,34.6754,135.416472
ESKT9E31-03112,34.993611,132.48715
ESKT9E31-03113,31.914864,131.416425
ESKT9E31-03114,34.787781,136.096614
ESKT9E31-03115,34.280078,132.02925
ESKT9E30-03056,35.070347,136.159119
ESKT9E30-03060,34.778925,135.614969
ESKT9E30-03063,34.406675,135.814778
ESKT9E30-03036,34.631933,135.832694
ESKT9E30-03038,33.554042,130.541008
ESKT9E30-03040,32.9546,130.856217
ESKT9E30-03041,0.0,0.0
ESKT9E30-03049,0.0,0.0
ESKT9E28-03015,24.361247,124.194169
ESKT9E28-03017,0.0,0.0
ESKT9E28-03018,33.422314,134.0139
ESKT9E28-03020,34.252017,133.784033
ESKT9E28-03021,34.568592,135.686164
ESKT9E28-03024,24.400033,124.18935
ESKT9E28-03025,34.162511,133.742156
ESKT9E28-03026,0.0,0.0
ESKT9E28-03027,0.0,0.0
ESKT9E28-03028,26.232375,127.775592
ESKT9E28-03029,24.408522,124.218536
ESKT9E28-03030,26.171658,127.729067
ESKT9E28-03031,0.0,0.0
ESKT9E28-03032,0.0,0.0
ESKT9E28-03034,26.292911,127.784478
ESKT9E14-02227,0.0,0.0
ESKT9E14-02230,33.84415,130.714667
ESKT9E14-02234,34.052067,131.560442
ESKT9E14-02237,0.0,0.0
ESKT9E14-02238,0.0,0.0
ESKT9E14-02239,31.833078,131.448208
ESKT9E14-02240,32.3001,130.982011
ESKT9E14-02241,24.82475,125.281936
ESKT9E14-02242,24.749019,125.374267
ESKT9E14-02244,31.971669,131.382361
ESKT9E14-02245,33.656089,130.683769
ESKT9E14-02246,26.657361,128.005
ESKT9E14-02248,26.460794,127.913697
ESKT9E14-02249,33.814622,133.505436
ESKT9E14-02250,24.813819,125.319708
ESKT9E14-03001,33.379411,132.914647
ESKT9E14-03005,26.238078,127.767094
ESKT9E14-03006,24.815308,125.290839
ESKT9E14-03008,24.772869,125.281483
ESKT9E14-03012,24.357778,124.192619
ESKT9C07-02081,26.240492,127.713925
ESKT9C07-02133,0.0,0.0
ESKT7B09-08034,0.0,0.0
ESKT9D08-02156,34.660725,135.832711
ESKT9D08-02157,24.836792,125.140519
ESKT9D08-02159,34.891481,135.909672
ESKT9D08-02161,34.763933,133.282208
ESKT9D08-02203,0.0,0.0
ESKT9D08-02213,26.552953,128.056919
ESKT9D08-02215,26.491197,127.844853
ESKT9D08-02218,0.0,0.0
ESKT9D08-02220,35.475522,134.196633
ESKT9B07-02013,0.0,0.0
ESKT7H28-10187,33.809261,130.990444
ESKT9C07-02121,34.815442,135.001217
ESKT9A15-01219,0.0,0.0
ESKT9B07-02008,34.479986,132.403703
ESKT9B07-02010,34.692569,135.286775
ESKT8K08-01129,24.357392,124.231092
ESKT9C07-02063,0.0,0.0
ESKT9C07-02067,34.260831,131.732003
ESKT9C07-02068,0.0,0.0
ESKT9C07-02069,0.0,0.0
ESKT9C07-02087,0.0,0.0
ESKT9C07-02088,0.0,0.0
ESKT9C07-02089,24.466133,122.989225
ESKT9C07-02092,35.804092,136.194719
ESKT9C07-02095,33.844025,130.714686
ESKT9C07-02096,24.352244,124.168869
ESKT9C07-02097,26.340225,127.845586
ESKT9C07-02099,0.0,0.0
ESKT9C07-02106,34.734969,135.681139
ESKT9C07-02117,32.278389,130.997397
ESKT9C07-02118,26.323217,127.806603
ESKT9C07-02119,0.0,0.0
ESKT9C07-02125,34.543322,132.774894
ESKT9C07-02126,0.0,0.0
ESKT9C07-02129,26.178342,127.666528
ESKT9C07-02130,0.0,0.0
ESKT9C07-02131,0.0,0.0
ESKT9C07-02132,33.980208,133.438669
ESKT9C07-02134,26.192164,127.769619
ESKT9C07-02135,0.0,0.0
ESKT9C07-02137,0.0,0.0
ESKT9C07-02138,0.0,0.0
ESKT9C07-02143,0.0,0.0
ESKT9C07-02147,0.0,0.0
ESKT9C07-02148,0.0,0.0
ESKT9C07-02149,0.0,0.0
ESKT8I19-01051,0.0,0.0
ESKT9A15-01216,0.0,0.0
ESKT8I19-13222,0.0,0.0
ESKT8L05-01166,0.0,0.0
ESKT8L18-01185,0.0,0.0
ESKT8L05-01163,26.259333,127.747844
ESKT9B15-02035,0.0,0.0
ESKT9B15-02037,0.0,0.0
ESKT9B15-02038,0.0,0.0
ESKT9B15-02040,0.0,0.0
ESKT9B15-02041,0.0,0.0
ESKT9B15-02042,0.0,0.0
ESKT9B15-02043,26.207106,127.724469
ESKT9B15-02044,0.0,0.0
ESKT9B15-02045,34.589778,135.550403
ESKT9B15-02046,32.4563,130.597742
ESKT9B15-02047,26.178242,127.747619
ESKT9B15-02051,0.0,0.0
ESKT9B15-02052,0.0,0.0
ESKT9B15-02056,0.0,0.0
ESKT9B13-14052,34.765533,136.149283
ESKT9B07-02001,0.0,0.0
ESKT9B07-02005,26.438358,127.841278
ESKT9B07-02011,0.0,0.0
ESKT9B07-02017,0.0,0.0
ESKT9B07-02018,0.0,0.0
ESKT9B07-02019,34.605389,132.910308
ESKT9B07-02020,0.0,0.0
ESKT9B07-02022,0.0,0.0
ESKT9B07-02023,0.0,0.0
ESKT9B07-02026,34.6175,133.731333
ESKT9B07-02027,0.0,0.0
ESKT9B07-02032,0.0,0.0
ESKT9B07-01244,0.0,0.0
ESKT9B07-01245,36.777478,140.343844
ESKT9B07-01246,0.0,0.0
ESKT9B07-01247,0.0,0.0
ESKT8L05-01154,35.426992,133.055889
ESKT8L05-01157,35.427097,133.055742
ESKT9A15-01207,0.0,0.0
ESKT9A15-01212,26.162344,127.676494
ESKT9A15-01214,0.0,0.0
ESKT9A15-01218,24.373225,124.128267
ESKT9A15-01220,0.0,0.0
ESKT9A15-01224,26.217297,127.679231
ESKT9A15-01230,26.207422,127.724758
ESKT9A15-14030,0.0,0.0
ESKT9A15-14034,0.0,0.0
ESKT9A15-14036,0.0,0.0
ESKT9A15-14037,0.0,0.0
ESKT9A15-14038,0.0,0.0
ESKT9A15-14039,34.6754,135.416417
ESKT9A15-14040,0.0,0.0
ESKT8I10-13194,0.0,0.0
ESKT8I10-13199,34.742728,135.126364
ESKT8L18-01179,26.151572,127.690136
ESKT8L18-01180,0.0,0.0
ESKT8L18-01184,0.0,0.0
ESKT8L18-01189,0.0,0.0
ESKT8L18-01190,26.105361,127.705911
ESKT8L18-01191,26.306314,127.78675
ESKT8L18-01193,0.0,0.0
ESKT8L18-01194,0.0,0.0
ESKT8L13-01174,0.0,0.0
ESKT8L13-01177,0.0,0.0
ESKT8I19-01034,0.0,0.0
ESKT8I19-01060,24.797042,125.2808
ESKT8L05-01158,0.0,0.0
ESKT8L05-01165,0.0,0.0
ESKT8L05-01168,24.82985,125.162419
ESKT8L05-14012,0.0,0.0
ESKT8L05-14016,33.3033,130.324042
ESKT8L05-14023,34.058983,131.573619
ESKT8L05-14026,0.0,0.0
ESKT8J31-01088,0.0,0.0
ESKT8K02-01125,24.4469,122.982064
ESKT8K12-01148,0.0,0.0
ESKT8K08-01128,26.2325,127.726133
ESKT8K08-01130,0.0,0.0
ESKT8K08-01133,0.0,0.0
ESKT8K02-01124,0.0,0.0
ESKT8K01-01106,31.915847,131.341575
ESKT8K01-01112,0.0,0.0
ESKT8K01-01119,0.0,0.0
ESKT8K01-01122,0.0,0.0
ESKT8K01-01123,0.0,0.0
ESKT8K01-13237,0.0,0.0
ESKT8K01-13240,0.0,0.0
ESKT8K01-13241,0.0,0.0
ESKT8K01-13244,0.0,0.0
ESKT8K01-13245,0.0,0.0
ESKT8K01-13246,34.622217,136.132842
ESKT8K01-13248,0.0,0.0
ESKT8K01-14003,0.0,0.0
ESKT8K01-14005,0.0,0.0
ESKT8J31-01084,0.0,0.0
ESKT8J31-01085,0.0,0.0
ESKT8J31-01087,34.035158,134.460375
ESKT8J31-01092,34.348333,135.355856
ESKT8J31-01093,0.0,0.0
ESKT8J31-01094,34.431425,135.226633
ESKT8J31-01096,32.131047,131.444547
ESKT8J31-01097,31.656497,130.324983
ESKT8J31-01099,0.0,0.0
ESKT8J31-01103,36.777381,140.343403
ESKT8L13-01176,34.480903,132.407847
ESKT8I19-01063,0.0,0.0
ESKT8J12-01064,33.316136,130.529325
ESKT8J12-01066,26.362486,127.864844
ESKT8J12-01069,0.0,0.0
ESKT8J12-01074,0.0,0.0
ESKT8J12-01078,0.0,0.0
ESKT8J12-01079,26.414275,127.812836
ESKT8J12-01083,0.0,0.0
ESKT8J12-13228,34.568158,133.244281
ESKT8J12-13230,0.0,0.0
ESKT8J12-13231,0.0,0.0
ESKT8J12-13232,0.0,0.0
ESKT8J12-13233,0.0,0.0
ESKT8J12-13236,0.0,0.0
ESKT8I07-13179,36.777619,140.343961
ESKT8I19-13206,0.0,0.0
ESKT8G12-13070,0.0,0.0
ESKT8I19-13220,34.778261,134.747119
ESKT8J01-13225,36.057536,138.143058
ESKT8H17-13133,0.0,0.0
ESKT8I07-13181,0.0,0.0
ESKT8I07-13183,34.765436,134.976047
ESKT8I19-13210,0.0,0.0
ESKT8I19-13211,0.0,0.0
ESKT8I19-13217,0.0,0.0
ESKT8I19-13219,0.0,0.0
ESKT8I19-13221,34.036111,131.926281
ESKT8I19-13223,0.0,0.0
ESKT8H17-13123,0.0,0.0
ESKT8H23-13159,34.253117,133.834153
ESKT8I19-01014,26.164942,127.688836
ESKT8I19-01023,0.0,0.0
ESKT8I19-01025,0.0,0.0
ESKT8I19-01031,34.813011,136.476517
ESKT8I19-01032,0.0,0.0
ESKT8I19-01035,0.0,0.0
ESKT8I19-01041,0.0,0.0
ESKT8I19-01042,0.0,0.0
ESKT8I19-01048,0.0,0.0
ESKT8I19-01049,34.656369,133.886794
ESKT8I19-01052,0.0,0.0
ESKT8I19-01053,34.473103,135.869444
ESKT8I19-01055,34.516714,135.986908
ESKT8I19-01056,24.821933,125.278828
ESKT8I19-01059,33.678317,130.698239
ESKT8H17-13134,0.0,0.0
ESKT8I12-13201,0.0,0.0
ESKT8H23-13163,0.0,0.0
ESKT8I10-13195,0.0,0.0
ESKT8I10-13196,0.0,0.0
ESKT8I10-13197,0.0,0.0
ESKT8I07-13186,0.0,0.0
ESKT8I07-13190,0.0,0.0
ESKT8H23-13158,0.0,0.0
ESKT8H23-13164,0.0,0.0
ESKT8H17-13122,0.0,0.0
ESKT8H17-13124,0.0,0.0
ESKT8H17-13125,0.0,0.0
ESKT8H17-13126,0.0,0.0
ESKT8H17-13132,0.0,0.0
ESKT8H17-13135,0.0,0.0
ESKT8H17-13137,34.324964,134.003683
ESKT8H17-13146,0.0,0.0
ESKT8H17-13147,0.0,0.0
ESKT8G12-13067,0.0,0.0
ESKT8F15-13025,34.859147,134.638036
ESKT8F15-13028,0.0,0.0
ESKT8H02-13093,0.0,0.0
ESKT8H02-13095,26.461575,127.91545
ESKT8H02-13096,0.0,0.0
ESKT8H02-13102,0.0,0.0
ESKT8H02-13104,0.0,0.0
ESKT8H02-13106,0.0,0.0
ESKT8H02-13107,26.401106,127.823158
ESKT8H02-13108,0.0,0.0
ESKT8H02-13109,0.0,0.0
ESKT8H02-13110,0.0,0.0
ESKT8H02-13111,0.0,0.0
ESKT8H02-13112,0.0,0.0
ESKT8H02-13115,0.0,0.0
ESKT8H02-13116,0.0,0.0
ESKT8E14-12212,24.45245,123.016831
ESKT8F15-13020,0.0,0.0
ESKT8G05-13048,0.0,0.0
ESKT8G30-13089,0.0,0.0
ESKT8G30-13091,0.0,0.0
ESKT8F05-12233,24.457825,122.996572
ESKT8G27-13079,26.307317,127.783431
ESKT8G27-13082,0.0,0.0
ESKT8G27-13086,0.0,0.0
ESKT8F05-12232,24.4521,123.015592
ESKT8F05-12236,0.0,0.0
ESKT8G12-13053,0.0,0.0
ESKT8G12-13058,0.0,0.0
ESKT8G12-13064,0.0,0.0
ESKT8G12-13074,0.0,0.0
ESKT8F05-12228,0.0,0.0
ESKT8G05-13029,0.0,0.0
ESKT8G05-13031,34.636378,135.535783
ESKT8G05-13039,0.0,0.0
ESKT8G05-13040,0.0,0.0
ESKT8G05-13046,32.620367,128.613714
ESKT8E14-12202,0.0,0.0
ESKT8D09-12173,0.0,0.0
ESKT8F15-13011,33.56825,130.323336
ESKT8F15-13027,26.138542,127.675478
ESKT8D09-12158,26.320033,127.814386
ESKT8F14-12240,0.0,0.0
ESKT8F14-12241,0.0,0.0
ESKT8F14-12243,0.0,0.0
ESKT8F14-12246,0.0,0.0
ESKT8F14-13002,0.0,0.0
ESKT8F14-13004,33.819928,133.460736
ESKT8F14-13006,0.0,0.0
ESKT8F14-13007,34.91285,135.737078
ESKT8C07-12093,0.0,0.0
ESKT8F05-12217,0.0,0.0
ESKT8F05-12218,0.0,0.0
ESKT8F05-12229,0.0,0.0
ESKT8C12-12141,0.0,0.0
ESKT8C07-12083,0.0,0.0
ESKT8C07-12075,26.362461,127.763453
ESKT8C07-12078,26.251694,127.691708
ESKT8C12-12134,26.351875,127.749494
ESKT8B23-12061,0.0,0.0
ESKT8E14-12184,34.013253,131.335008
ESKT8E14-12186,0.0,0.0
ESKT8E14-12192,0.0,0.0
ESKT8E14-12196,0.0,0.0
ESKT8E14-12200,0.0,0.0
ESKT8E14-12201,0.0,0.0
ESKT8E14-12209,32.914658,130.832017
ESKT8E14-12213,34.394636,133.159067
ESKT8C07-12074,0.0,0.0
ESKT8A17-11229,0.0,0.0
ESKT8D09-12144,34.511411,135.389342
ESKT8D09-12145,34.568122,135.729608
ESKT8D09-12149,0.0,0.0
ESKT8D09-12152,0.0,0.0
ESKT8D09-12155,34.981794,135.900636
ESKT8D09-12156,34.982053,135.900542
ESKT8D09-12163,0.0,0.0
ESKT8D09-12169,0.0,0.0
ESKT8D09-12183,0.0,0.0
ESKT8B23-12039,0.0,0.0
ESKT8C07-12063,0.0,0.0
ESKT8A17-11230,0.0,0.0
ESKT8C12-12104,0.0,0.0
ESKT8C12-12108,34.62825,136.158908
ESKT8C12-12122,33.043667,131.137108
ESKT8C12-12126,34.981142,135.899139
ESKT8C12-12128,34.981175,135.899519
ESKT8C12-12129,34.980628,135.900753
ESKT8C12-12130,0.0,0.0
ESKT8C12-12132,0.0,0.0
ESKT8C12-12133,0.0,0.0
ESKT7L06-11180,26.3632,127.863981
ESKT8C07-12064,0.0,0.0
ESKT8C07-12067,0.0,0.0
ESKT8C07-12068,0.0,0.0
ESKT8C07-12069,34.204183,131.367958
ESKT8C07-12070,0.0,0.0
ESKT8C07-12084,33.366692,130.807697
ESKT8C07-12087,0.0,0.0
ESKT8C07-12088,0.0,0.0
ESKT8C07-12089,34.820869,135.561006
ESKT8C07-12096,26.342142,127.814644
ESKT8C07-12098,34.509378,135.831986
ESKT8C07-12101,0.0,0.0
ESKT8C07-12102,0.0,0.0
ESKT8B23-12054,34.521097,136.049611
ESKT8B23-12055,26.159069,127.730275
ESKT8B23-12056,0.0,0.0
ESKT8B23-12062,0.0,0.0
ESKT8B23-11121,0.0,0.0
ESKT8B23-12028,0.0,0.0
ESKT8B23-12032,0.0,0.0
ESKT8B23-12033,0.0,0.0
ESKT8B23-12043,34.981342,135.898283
ESKT8B23-12044,34.981467,135.897989
ESKT8B23-12048,0.0,0.0
ESKT8B23-12049,0.0,0.0
ESKT8B23-12050,0.0,0.0
ESKT8B23-12051,26.232475,127.775944
ESKT8B23-12053,0.0,0.0
ESKT3K19-19139,0.0,0.0
ESKT7K07-11144,26.358278,127.748092
ESKT8A17-11216,33.877208,132.267239
ESKT8A17-11217,35.402689,134.584508
ESKT8A17-11221,0.0,0.0
ESKT8A17-11222,0.0,0.0
ESKT8A17-11231,34.976094,135.921086
ESKT8A17-11232,0.0,0.0
ESKT8A17-11233,0.0,0.0
ESKT8A17-11235,0.0,0.0
ESKT8A17-11237,0.0,0.0
ESKT8A17-11247,0.0,0.0
ESKT8A17-12003,0.0,0.0
ESKT8A17-12007,0.0,0.0
ESKT8A17-12009,0.0,0.0
ESKT8A17-12010,0.0,0.0
ESKT8A17-12011,0.0,0.0
ESKT8A17-12012,0.0,0.0
ESKT8A17-12021,0.0,0.0
ESKT8A17-12023,34.611692,136.029019
ESKT8A17-12024,0.0,0.0
ESKT8A17-12025,0.0,0.0
ESKT7G27-10102,26.1469,127.705192
ESKT7I01-11026,0.0,0.0
ESKT7I11-11118,0.0,0.0
ESKT7K07-11126,34.779861,134.809553
ESKT7K07-11127,34.918436,134.636461
ESKT7I11-11098,0.0,0.0
ESKT6K07-06100,0.0,0.0
ESKT7L06-11201,0.0,0.0
ESKT7L06-11202,32.811994,130.338006
ESKT7L06-11203,34.461842,135.97515
ESKT7L06-11205,34.030919,131.184956
ESKT7L06-11206,34.032519,131.184758
ESKT7L06-11207,0.0,0.0
ESKT7L06-11210,0.0,0.0
ESKT7L06-11178,33.363583,130.306678
ESKT7L06-11179,0.0,0.0
ESKT7L06-11181,26.363072,127.864061
ESKT7L06-11189,0.0,0.0
ESKT7L06-11197,0.0,0.0
ESKT7I11-11102,0.0,0.0
ESKT7I01-11009,0.0,0.0
ESKT7K07-11129,0.0,0.0
ESKT7K07-11131,0.0,0.0
ESKT7K07-11134,0.0,0.0
ESKT7K07-11136,0.0,0.0
ESKT7K07-11140,0.0,0.0
ESKT7K07-11141,34.967192,135.985972
ESKT7K07-11142,0.0,0.0
ESKT7K07-11146,0.0,0.0
ESKT7K07-11148,34.232625,133.675719
ESKT7K07-11149,0.0,0.0
ESKT7K07-11150,0.0,0.0
ESKT7K07-11152,34.430886,135.799844
ESKT7K07-11158,0.0,0.0
ESKT7K07-11165,27.018356,127.944461
ESKT7K07-11166,0.0,0.0
ESKT7K07-11168,0.0,0.0
ESKT7K07-11175,0.0,0.0
ESKT7L06-11192,26.106111,127.705508
ESKT7I01-11021,0.0,0.0
ESKT7I01-11005,0.0,0.0
ESKT7J20-11125,34.700197,135.950658
ESKT7I04-11064,0.0,0.0
ESKT7G27-10093,34.801022,134.752169
ESKT7G06-10006,34.246928,133.897183
ESKT7D12-08177,26.105142,127.710544
ESKT7I11-11084,0.0,0.0
ESKT7I11-11091,0.0,0.0
ESKT7I11-11095,0.0,0.0
ESKT7I11-11096,0.0,0.0
ESKT7I11-11099,0.0,0.0
ESKT7I11-11100,0.0,0.0
ESKT7I11-11103,0.0,0.0
ESKT7I11-11105,0.0,0.0
ESKT7I11-11106,0.0,0.0
ESKT7I11-11108,26.305725,127.783872
ESKT7I11-11111,0.0,0.0
ESKT7I11-11112,0.0,0.0
ESKT7I11-11113,0.0,0.0
ESKT7I11-11114,26.179664,127.777244
ESKT7G27-10095,34.237556,133.882244
ESKT7I04-11042,0.0,0.0
ESKT7I04-11043,0.0,0.0
ESKT7I04-11044,0.0,0.0
ESKT7I04-11059,0.0,0.0
ESKT7I04-11066,0.0,0.0
ESKT7I04-11072,0.0,0.0
ESKT7I04-11073,0.0,0.0
ESKT7I04-11075,0.0,0.0
ESKT7I04-11077,0.0,0.0
ESKT7I04-11078,0.0,0.0
ESKT7I01-11017,0.0,0.0
ESKT7I01-11019,0.0,0.0
ESKT7I01-11037,0.0,0.0
ESKT7I01-11040,0.0,0.0
ESKT7H31-10214,0.0,0.0
ESKT7H31-10218,34.195253,131.662425
ESKT7H31-10221,0.0,0.0
ESKT7H31-10222,0.0,0.0
ESKT7H31-10225,0.0,0.0
ESKT7H31-10229,0.0,0.0
ESKT7H31-10235,0.0,0.0
ESKT7H31-10236,0.0,0.0
ESKT7H31-10241,0.0,0.0
ESKT7H31-10249,0.0,0.0
ESKT7H31-10250,0.0,0.0
ESKT7H28-10174,26.151606,127.690136
ESKT7H28-10180,0.0,0.0
ESKT7H28-10181,34.849394,135.645453
ESKT7H28-10189,33.605594,133.619586
ESKT7H28-10194,0.0,0.0
ESKT7H28-10195,0.0,0.0
ESKT7H28-10196,0.0,0.0
ESKT7H28-10201,0.0,0.0
ESKT7H28-10203,0.0,0.0
ESKT7H28-10208,33.902761,133.427222
ESKT7H28-10210,0.0,0.0
ESKT7G27-10082,0.0,0.0
ESKT7G27-10089,34.038728,131.574331
ESKT7G27-10091,33.977117,131.169736
ESKT7G27-10097,0.0,0.0
ESKT7G27-10103,0.0,0.0
ESKT7G27-10104,0.0,0.0
ESKT7G27-10108,0.0,0.0
ESKT7G27-10110,0.0,0.0
ESKT7G27-10111,0.0,0.0
ESKT7G27-10115,0.0,0.0
ESKT7G27-10120,0.0,0.0
ESKT7G27-10133,0.0,0.0
ESKT7G27-10136,0.0,0.0
ESKT7G27-10137,0.0,0.0
ESKT7G27-10138,0.0,0.0
ESKT7G27-10139,0.0,0.0
ESKT7G27-10144,0.0,0.0
ESKT7G27-10145,0.0,0.0
ESKT7G27-10146,0.0,0.0
ESKT7G27-10148,0.0,0.0
ESKT7G27-10164,24.45185,123.015953
ESKT7G27-10167,26.145278,127.651169
ESKT7G27-10169,0.0,0.0
ESKT7F14-09188,34.262964,133.887994
ESKT7D28-09074,0.0,0.0
ESKT7G12-10066,0.0,0.0
ESKT7G12-10067,0.0,0.0
ESKT7G12-10072,34.848839,135.645808
ESKT7G12-10075,0.0,0.0
ESKT7G06-10008,0.0,0.0
ESKT7G06-10009,0.0,0.0
ESKT7G06-10023,0.0,0.0
ESKT7G06-10024,0.0,0.0
ESKT7G06-10025,0.0,0.0
ESKT7G06-10026,0.0,0.0
ESKT7G06-10028,0.0,0.0
ESKT7G06-10029,0.0,0.0
ESKT7G06-10031,0.0,0.0
ESKT7G06-10033,0.0,0.0
ESKT7G06-10034,34.227672,131.506444
ESKT7G06-10035,34.171872,131.217636
ESKT7B09-08027,0.0,0.0
ESKT7D28-09055,0.0,0.0
ESKT7F07-09141,0.0,0.0
ESKT7F21-09240,0.0,0.0
ESKT7F21-09245,0.0,0.0
ESKT7F16-09200,0.0,0.0
ESKT7F16-09205,0.0,0.0
ESKT7F16-09208,26.163886,127.782625
ESKT7F16-09212,0.0,0.0
ESKT7F16-09213,0.0,0.0
ESKT7F16-09214,0.0,0.0
ESKT7F16-09216,0.0,0.0
ESKT7F16-09217,0.0,0.0
ESKT7F16-09219,0.0,0.0
ESKT7F16-09220,0.0,0.0
ESKT7F16-09233,0.0,0.0
ESKT7F16-09234,0.0,0.0
ESKT7F16-09238,0.0,0.0
ESKT7F14-09169,0.0,0.0
ESKT7F14-09171,0.0,0.0
ESKT7F14-09173,0.0,0.0
ESKT7F14-09174,0.0,0.0
ESKT7F14-09175,34.067067,131.482942
ESKT7F14-09176,0.0,0.0
ESKT7F14-09180,0.0,0.0
ESKT7F14-09181,0.0,0.0
ESKT7F14-09184,0.0,0.0
ESKT7F14-09185,0.0,0.0
ESKT7F14-09186,0.0,0.0
ESKT7F14-09187,0.0,0.0
ESKT7F14-09190,0.0,0.0
ESKT7F14-09191,33.649161,130.409178
ESKT7F14-09196,0.0,0.0
ESKT7F14-09197,0.0,0.0
ESKT7F14-09198,0.0,0.0
ESKT7F14-09160,0.0,0.0
ESKT7F14-09165,0.0,0.0
ESKT7F14-09166,0.0,0.0
ESKT7F07-09119,0.0,0.0
ESKT7F07-09122,0.0,0.0
ESKT7F07-09125,0.0,0.0
ESKT7F07-09130,34.532119,135.412294
ESKT7F07-09131,35.058994,135.994561
ESKT7F07-09133,0.0,0.0
ESKT7F07-09143,0.0,0.0
ESKT7F07-09146,0.0,0.0
ESKT7F07-09148,0.0,0.0
ESKT7F07-09153,0.0,0.0
ESKT7F07-09155,0.0,0.0
ESKT7F07-09157,0.0,0.0
ESKT7A27-07163,34.738969,135.167622
ESKT7E31-09117,0.0,0.0
ESKT7E31-09118,0.0,0.0
ESKT7E11-09115,34.980786,135.900417
ESKT7E08-09080,0.0,0.0
ESKT7E08-09084,0.0,0.0
ESKT7E08-09085,0.0,0.0
ESKT7E08-09086,0.0,0.0
ESKT7E08-09088,0.0,0.0
ESKT7E08-09090,0.0,0.0
ESKT7E08-09094,0.0,0.0
ESKT7E08-09095,0.0,0.0
ESKT7E08-09096,0.0,0.0
ESKT7E08-09099,0.0,0.0
ESKT7E08-09101,0.0,0.0
ESKT7E08-09102,0.0,0.0
ESKT7E08-09105,0.0,0.0
ESKT7E08-09112,0.0,0.0
ESKT7E08-09114,35.002808,136.085678
ESKT7D28-09037,0.0,0.0
ESKT7D28-09038,0.0,0.0
ESKT7D28-09039,0.0,0.0
ESKT7D28-09043,0.0,0.0
ESKT7D28-09045,0.0,0.0
ESKT7D28-09047,34.8487,135.645117
