device_id,latitude,longitude
ESKT9G12-04050,43.011925,142.9817
ESKT9G12-04059,38.298256,140.941708
ESKT9G12-04061,0.0,0.0
ESKT9G12-04065,37.38125,140.298003
ESKT9G12-04067,0.0,0.0
ESKT9G12-04068,38.833217,139.847103
ESKT9G12-04069,37.381172,140.297989
ESKT9G12-04071,0.0,0.0
ESKT9G12-04072,40.911228,141.3891
ESKT9G12-04073,0.0,0.0
ESKT9G12-04074,40.160786,141.769411
ESKT9G12-04076,41.204847,141.295792
ESKT9G05-04018,35.472667,139.599678
ESKT9G05-04020,43.124267,142.817025
ESKT9G05-04021,0.0,0.0
ESKT9G05-04022,0.0,0.0
ESKT9G05-04023,0.0,0.0
ESKT9G05-04024,0.0,0.0
ESKT9G05-04026,0.0,0.0
ESKT9G05-04027,0.0,0.0
ESKT9G05-04030,36.336894,138.785344
ESKT9G05-04031,0.0,0.0
ESKT9G05-04038,0.0,0.0
ESKT9G05-04039,40.273108,141.805169
ESKT9G05-04046,38.097003,139.579136
ESKT9E28-03033,42.660328,141.711531
ESKT9E30-03053,42.660311,141.710806
ESKT9G04-03222,0.0,0.0
ESKT9G04-03223,43.839136,143.90855
ESKT9G04-03224,40.217933,141.784567
ESKT9G04-03225,0.0,0.0
ESKT9G04-03228,39.310386,141.104258
ESKT9G04-03247,43.255158,141.6548
ESKT9F27-03161,36.537831,139.992911
ESKT9F28-03166,38.194439,140.943894
ESKT9F28-03169,37.599342,139.782711
ESKT9F28-03170,37.354736,140.347475
ESKT9F28-03172,35.690825,139.697908
ESKT9F28-03173,35.844158,139.8374
ESKT9F28-03178,37.331325,140.816186
ESKT9F28-03189,37.458556,141.011286
ESKT9F28-03190,35.664067,139.920942
ESKT9F28-03194,36.336678,138.785203
ESKT9C07-02093,43.815531,142.133861
ESKT9E31-03075,40.103042,141.822133
ESKT9E31-03079,40.276911,141.024808
ESKT9E31-03081,35.805553,139.621228
ESKT9E31-03083,35.977458,139.071814
ESKT9E31-03090,43.681294,143.657272
ESKT9E31-03100,0.0,0.0
ESKT9E31-03101,0.0,0.0
ESKT9E31-03104,0.0,0.0
ESKT9E31-03105,0.0,0.0
ESKT9E31-03106,35.678594,140.102253
ESKT9E31-03110,35.659944,139.861403
ESKT9E31-03111,35.706603,139.662231
ESKT9E30-03055,35.599794,139.381758
ESKT9E30-03061,42.836014,142.931394
ESKT9B07-02007,42.712669,140.787525
ESKT9E30-03039,38.426514,141.2519
ESKT9E30-03042,40.192147,140.336392
ESKT9E30-03043,35.046525,136.851886
ESKT9E30-03044,0.0,0.0
ESKT9E30-03047,36.244094,139.074978
ESKT9E30-03050,0.0,0.0
ESKT9E30-03051,38.356333,141.523228
ESKT9E30-03052,40.752842,140.753781
ESKT9E30-03054,41.242925,140.993608
ESKT9E28-03016,0.0,0.0
ESKT9E28-03023,44.209069,143.242303
ESKT9E14-02229,0.0,0.0
ESKT9E14-02231,0.0,0.0
ESKT9E14-02232,0.0,0.0
ESKT9E14-02233,37.139411,138.741253
ESKT9E14-02243,37.136889,140.079767
ESKT9E14-03002,0.0,0.0
ESKT9E14-03003,0.0,0.0
ESKT9E14-03004,0.0,0.0
ESKT9E14-03007,0.0,0.0
ESKT9E14-03009,0.0,0.0
ESKT9E14-03014,37.638433,140.994214
ESKT9D08-02154,0.0,0.0
ESKT9D08-02155,0.0,0.0
ESKT9D08-02158,0.0,0.0
ESKT9D08-02202,0.0,0.0
ESKT9D08-02204,0.0,0.0
ESKT9D08-02205,35.826458,139.838758
ESKT9D08-02208,0.0,0.0
ESKT9D08-02209,0.0,0.0
ESKT9D08-02210,36.078153,139.90785
ESKT9D08-02219,0.0,0.0
ESKT9D08-02222,35.890483,140.552431
ESKT9C07-02070,42.668819,143.267636
ESKT9C07-02071,42.818325,143.479558
ESKT8H23-13152,35.470125,139.624628
ESKT9B07-02028,41.917864,140.149683
ESKT9B07-02031,41.92575,140.298233
ESKT9C07-02060,39.206817,140.556617
ESKT9A15-01233,36.462803,139.476425
ESKT9A15-01241,0.0,0.0
ESKT9A15-01242,43.012453,141.389758
ESKT9A15-01240,42.646336,141.660822
ESKT9C07-02065,0.0,0.0
ESKT9C07-02066,0.0,0.0
ESKT9C07-02072,0.0,0.0
ESKT9C07-02075,0.0,0.0
ESKT9C07-02076,36.376319,139.556631
ESKT9C07-02077,0.0,0.0
ESKT9C07-02078,0.0,0.0
ESKT9C07-02079,0.0,0.0
ESKT9C07-02082,0.0,0.0
ESKT9C07-02085,0.0,0.0
ESKT9C07-02101,35.722475,140.325233
ESKT9C07-02102,35.444367,139.655569
ESKT9C07-02103,0.0,0.0
ESKT9C07-02111,35.672325,140.351686
ESKT9C07-02113,36.020978,140.047539
ESKT9C07-02114,35.672106,140.351797
ESKT9C07-02115,38.370108,140.900233
ESKT9C07-02116,39.067586,140.291075
ESKT9C07-02120,35.765,139.729575
ESKT9C07-02123,0.0,0.0
ESKT9C07-02124,0.0,0.0
ESKT9C07-02127,0.0,0.0
ESKT9C07-02140,0.0,0.0
ESKT9C07-02142,0.0,0.0
ESKT9C07-02145,0.0,0.0
ESKT9A15-01222,43.003431,142.947536
ESKT9A15-01226,43.066919,142.934917
ESKT9A15-01227,42.6686,143.269206
ESKT8L18-01195,43.189039,141.301794
ESKT9A15-01203,40.154108,140.236475
ESKT8L18-01197,42.648992,141.661258
ESKT9A15-01208,42.748411,143.102208
ESKT9A15-01209,43.112375,142.998647
ESKT9A15-01210,42.416267,143.288669
ESKT9B15-02048,0.0,0.0
ESKT9B15-02049,38.240911,140.732875
ESKT9B15-02055,35.670917,139.762778
ESKT9B07-02015,0.0,0.0
ESKT9B07-02016,0.0,0.0
ESKT9B07-02021,0.0,0.0
ESKT9B07-02024,36.270653,139.8645
ESKT9B07-02029,0.0,0.0
ESKT9B07-02030,38.0976,140.167083
ESKT9B07-01243,0.0,0.0
ESKT9B07-01248,38.866406,139.844761
ESKT9B07-01250,0.0,0.0
ESKT8K08-01137,38.1128,140.838106
ESKT8J12-01080,39.035314,140.473156
ESKT9A15-01204,0.0,0.0
ESKT9A15-01206,0.0,0.0
ESKT9A15-01211,38.865328,139.845036
ESKT9A15-01213,36.629689,138.968542
ESKT9A15-01217,0.0,0.0
ESKT9A15-01223,35.877167,139.630394
ESKT9A15-01228,0.0,0.0
ESKT9A15-01231,0.0,0.0
ESKT9A15-01232,0.0,0.0
ESKT9A15-01235,0.0,0.0
ESKT9A15-01236,36.003231,139.836606
ESKT9A15-01238,0.0,0.0
ESKT9A15-01239,0.0,0.0
ESKT9A15-14031,35.891419,140.627669
ESKT9A15-14032,0.0,0.0
ESKT9A15-14033,0.0,0.0
ESKT9A15-14041,0.0,0.0
ESKT9A15-14042,37.355092,140.347239
ESKT9A15-14043,0.0,0.0
ESKT9A15-14045,0.0,0.0
ESKT9A15-14047,0.0,0.0
ESKT9A15-14048,37.567392,139.722694
ESKT8K01-01107,43.648108,142.573364
ESKT8K01-01114,36.663708,139.751661
ESKT8K01-01117,0.0,0.0
ESKT8L05-14014,39.047819,140.447558
ESKT8L18-01182,35.778572,139.831497
ESKT8L18-01186,0.0,0.0
ESKT8L18-01187,0.0,0.0
ESKT8L18-01188,0.0,0.0
ESKT8L18-01196,0.0,0.0
ESKT8L18-01198,0.0,0.0
ESKT8I19-01017,0.0,0.0
ESKT8L05-01151,0.0,0.0
ESKT8L05-01153,0.0,0.0
ESKT8L05-01156,0.0,0.0
ESKT8L05-01160,0.0,0.0
ESKT8L05-01161,0.0,0.0
ESKT8L05-01170,0.0,0.0
ESKT8L05-14009,0.0,0.0
ESKT8L05-14010,0.0,0.0
ESKT8L05-14011,36.098308,138.484319
ESKT8L05-14024,0.0,0.0
ESKT8L05-14025,0.0,0.0
ESKT8L05-14027,0.0,0.0
ESKT8I19-01044,42.648594,141.661292
ESKT8G05-13030,36.359411,138.431992
ESKT8K12-01149,39.043067,139.8695
ESKT8K08-01126,0.0,0.0
ESKT8K08-01131,36.033931,139.726206
ESKT8K08-01132,36.327761,139.025786
ESKT8K08-01134,0.0,0.0
ESKT8K08-01135,37.627972,140.480956
ESKT8K08-01136,0.0,0.0
ESKT8K08-01138,37.565133,140.467086
ESKT8K08-01139,0.0,0.0
ESKT8K08-01140,37.0225,140.972372
ESKT8K08-01141,37.539617,140.821339
ESKT8K08-01143,37.023278,140.7474
ESKT8K08-01145,38.429633,141.200714
ESKT8I19-01030,42.247014,140.239936
ESKT8I19-01037,43.135733,141.224958
ESKT8I19-01040,43.168158,141.361911
ESKT8I19-01045,42.308017,140.975861
ESKT8I19-01046,42.165414,142.768456
ESKT8K01-01104,0.0,0.0
ESKT8K01-01108,39.310508,141.104525
ESKT8K01-01111,0.0,0.0
ESKT8K01-01113,38.865281,139.844911
ESKT8K01-01115,0.0,0.0
ESKT8K01-01116,0.0,0.0
ESKT8K01-01118,39.037358,139.869597
ESKT8K01-01121,0.0,0.0
ESKT8K01-13238,0.0,0.0
ESKT8K01-13242,35.678575,140.102111
ESKT8K01-14006,0.0,0.0
ESKT8J31-01091,35.313036,139.644342
ESKT8J31-01098,0.0,0.0
ESKT8J31-01100,0.0,0.0
ESKT8J31-01101,0.0,0.0
ESKT8H23-13154,35.804011,139.832169
ESKT8G05-13035,0.0,0.0
ESKT8L13-01171,43.011619,141.723972
ESKT8I19-01061,38.865642,139.844953
ESKT8I19-01062,39.043083,139.869322
ESKT8J12-01067,0.0,0.0
ESKT8J12-01068,38.689894,139.924311
ESKT8J12-01071,0.0,0.0
ESKT8J12-01072,35.833603,139.855928
ESKT8J12-01073,0.0,0.0
ESKT8J12-01075,0.0,0.0
ESKT8J12-01081,36.548989,140.399256
ESKT8J12-13227,35.651133,139.756053
ESKT8J12-13229,35.814381,139.526872
ESKT8H17-13136,0.0,0.0
ESKT8I07-13187,43.176786,141.279383
ESKT8I19-13224,0.0,0.0
ESKT8I19-13208,0.0,0.0
ESKT8I19-13212,42.409633,140.289211
ESKT8I19-13213,42.347103,142.430389
ESKT8I19-13215,43.064558,141.596067
ESKT8I19-13216,44.012353,144.218428
ESKT8H17-13144,36.473469,138.964225
ESKT8H23-13162,0.0,0.0
ESKT8G12-13068,43.921036,142.498086
ESKT8I19-01029,36.337728,138.824894
ESKT8I19-01008,38.834933,139.951958
ESKT8I19-01010,0.0,0.0
ESKT8I19-01011,35.780567,139.884439
ESKT8I19-01016,35.950903,139.486961
ESKT8I19-01018,0.0,0.0
ESKT8I19-01019,0.0,0.0
ESKT8I19-01021,38.849897,139.848528
ESKT8I19-01022,0.0,0.0
ESKT8I19-01026,0.0,0.0
ESKT8I19-01027,0.0,0.0
ESKT8I19-01028,0.0,0.0
ESKT8I19-01033,0.0,0.0
ESKT8I19-01036,0.0,0.0
ESKT8I19-01039,0.0,0.0
ESKT8I19-01057,0.0,0.0
ESKT8I19-13205,38.009628,140.734117
ESKT8I19-13207,0.0,0.0
ESKT8H02-13117,0.0,0.0
ESKT8H02-13118,35.467664,139.678794
ESKT8H02-13119,0.0,0.0
ESKT8H02-13120,0.0,0.0
ESKT8H02-13121,0.0,0.0
ESKT8H02-13092,0.0,0.0
ESKT8I10-13200,0.0,0.0
ESKT8H17-13138,0.0,0.0
ESKT8I07-13172,0.0,0.0
ESKT8I07-13173,0.0,0.0
ESKT8I07-13174,40.189986,140.054144
ESKT8I07-13175,0.0,0.0
ESKT8I07-13176,0.0,0.0
ESKT8I07-13178,38.429628,141.200556
ESKT8I07-13182,0.0,0.0
ESKT8I07-13184,38.865353,139.844839
ESKT8I07-13185,0.0,0.0
ESKT8I07-13191,37.014825,140.392369
ESKT8H17-13130,0.0,0.0
ESKT8H17-13131,45.394267,141.721956
ESKT8H02-13097,43.693,142.506172
ESKT8H02-13099,43.184528,140.946889
ESKT8G27-13080,43.034233,141.868067
ESKT8F14-13001,0.0,0.0
ESKT8H02-13101,37.787436,140.929719
ESKT8H23-13156,36.384533,139.0218
ESKT8H23-13161,0.0,0.0
ESKT8H23-13165,0.0,0.0
ESKT8H23-13167,38.687936,139.927567
ESKT8H23-13168,40.113867,140.794344
ESKT8H23-13171,0.0,0.0
ESKT8H17-13140,0.0,0.0
ESKT8G12-13065,0.0,0.0
ESKT8H02-13100,0.0,0.0
ESKT8H02-13103,0.0,0.0
ESKT8H02-13105,38.471825,139.770039
ESKT8F15-13026,44.280292,142.646425
ESKT8G05-13044,42.489678,140.349833
ESKT8F15-13023,37.381242,140.298006
ESKT8G27-13081,0.0,0.0
ESKT8G27-13083,0.0,0.0
ESKT8G27-13084,0.0,0.0
ESKT8G27-13085,0.0,0.0
ESKT8G27-13087,0.0,0.0
ESKT8G27-13088,0.0,0.0
ESKT8F14-12248,36.163361,138.9929
ESKT8F05-12230,40.239292,140.022508
ESKT8F14-13008,0.0,0.0
ESKT8F15-13019,0.0,0.0
ESKT8G12-13049,0.0,0.0
ESKT8G12-13050,35.691983,139.744114
ESKT8G12-13051,0.0,0.0
ESKT8G12-13052,0.0,0.0
ESKT8G12-13054,0.0,0.0
ESKT8G12-13055,0.0,0.0
ESKT8G12-13056,0.0,0.0
ESKT8G12-13060,43.033436,140.808222
ESKT8G12-13062,0.0,0.0
ESKT8G12-13063,0.0,0.0
ESKT8G12-13069,35.812333,139.762444
ESKT8G12-13078,35.8661,139.581486
ESKT8G05-13033,0.0,0.0
ESKT8G05-13034,0.0,0.0
ESKT8G05-13036,0.0,0.0
ESKT8G05-13038,0.0,0.0
ESKT8G05-13042,39.221769,140.525514
ESKT8G05-13043,0.0,0.0
ESKT8G05-13047,38.256772,140.328869
ESKT8D09-12177,35.912481,139.683342
ESKT8F15-13009,0.0,0.0
ESKT8F14-12239,0.0,0.0
ESKT8F14-12242,0.0,0.0
ESKT8F14-12244,0.0,0.0
ESKT8F14-12245,0.0,0.0
ESKT8F14-12249,0.0,0.0
ESKT8F14-13003,0.0,0.0
ESKT8F05-12224,35.975358,140.544003
ESKT8F05-12225,37.184094,138.296528
ESKT8F05-12226,0.0,0.0
ESKT8F05-12231,0.0,0.0
ESKT8F05-12234,36.305083,140.503267
ESKT8F05-12235,38.307892,141.057164
ESKT8D09-12151,40.114739,140.798808
ESKT8D09-12172,41.931925,140.941983
ESKT8D09-12150,42.891125,141.562047
ESKT8E14-12205,0.0,0.0
ESKT8D09-12162,42.947147,141.813719
ESKT8C12-12138,42.656067,141.657158
ESKT7F14-09195,0.0,0.0
ESKT8E14-12185,0.0,0.0
ESKT8E14-12191,35.640814,139.738878
ESKT8E14-12197,0.0,0.0
ESKT8E14-12199,0.0,0.0
ESKT8E14-12203,38.834244,141.340467
ESKT8E14-12206,36.638394,138.235644
ESKT8E14-12211,0.0,0.0
ESKT8B23-12057,43.210942,141.358733
ESKT8C12-12142,43.067628,141.414528
ESKT8I19-01043,40.047411,140.952753
ESKT8D09-12146,0.0,0.0
ESKT8D09-12147,0.0,0.0
ESKT8D09-12153,0.0,0.0
ESKT8D09-12154,0.0,0.0
ESKT8D09-12157,35.731294,139.707817
ESKT8D09-12159,0.0,0.0
ESKT8D09-12160,0.0,0.0
ESKT8D09-12166,37.186717,138.281078
ESKT8D09-12167,0.0,0.0
ESKT8D09-12176,35.909728,139.752669
ESKT8B23-12046,43.199592,141.418242
ESKT8C12-12106,40.1707,139.990661
ESKT8B23-12045,42.053675,140.604431
ESKT7K07-11128,35.456817,139.680444
ESKT7K07-11164,36.993219,140.860078
ESKT8B23-12037,37.679608,140.927589
ESKT8C12-12103,36.337894,139.154444
ESKT8C12-12107,36.320986,138.891753
ESKT8C12-12111,38.282742,141.019019
ESKT8C12-12112,0.0,0.0
ESKT8C12-12113,0.0,0.0
ESKT8C12-12124,0.0,0.0
ESKT8C12-12125,0.0,0.0
ESKT8C12-12127,36.082978,139.958525
ESKT8C12-12136,38.370147,140.898161
ESKT8C12-12137,0.0,0.0
ESKT8C12-12140,0.0,0.0
ESKT8A17-12001,37.859594,140.919278
ESKT8A17-12002,0.0,0.0
ESKT8A17-12004,0.0,0.0
ESKT8A17-12005,37.67185,140.985369
ESKT8A17-12006,37.071167,140.87635
ESKT8C07-12072,35.635103,139.737683
ESKT8C07-12085,0.0,0.0
ESKT8C07-12086,35.603489,139.511086
ESKT8C07-12090,0.0,0.0
ESKT8C07-12091,39.803208,140.673011
ESKT8C07-12092,0.0,0.0
ESKT8C07-12099,0.0,0.0
ESKT7L06-11177,0.0,0.0
ESKT7L06-11199,0.0,0.0
ESKT8B23-11122,35.913936,139.706428
ESKT8B23-11123,0.0,0.0
ESKT8B23-12026,0.0,0.0
ESKT8B23-12027,0.0,0.0
ESKT8B23-12029,0.0,0.0
ESKT8B23-12030,0.0,0.0
ESKT8B23-12034,0.0,0.0
ESKT8B23-12035,0.0,0.0
ESKT8B23-12036,36.357325,140.50715
ESKT8B23-12041,0.0,0.0
ESKT8B23-12042,0.0,0.0
ESKT7L06-11182,0.0,0.0
ESKT7L06-11198,0.0,0.0
ESKT8A17-11219,0.0,0.0
ESKT8A17-11227,0.0,0.0
ESKT8A17-11228,0.0,0.0
ESKT8A17-11234,0.0,0.0
ESKT8A17-11236,0.0,0.0
ESKT8A17-11238,0.0,0.0
ESKT8A17-11239,39.149311,140.442211
ESKT8A17-11241,0.0,0.0
ESKT8A17-11242,0.0,0.0
ESKT8A17-11246,0.0,0.0
ESKT8A17-11248,35.639728,139.741736
ESKT8A17-12013,0.0,0.0
ESKT8A17-12015,0.0,0.0
ESKT8A17-12016,0.0,0.0
ESKT8A17-12017,0.0,0.0
ESKT8A17-12018,0.0,0.0
ESKT7L06-11176,37.360483,140.945575
ESKT7H31-10247,0.0,0.0
ESKT7F16-09237,0.0,0.0
ESKT7F16-09204,0.0,0.0
ESKT7F16-09215,0.0,0.0
ESKT7L06-11208,0.0,0.0
ESKT7L06-11209,36.0976,139.939383
ESKT7L06-11212,0.0,0.0
ESKT7L06-11214,0.0,0.0
ESKT7L06-11215,0.0,0.0
ESKT7L06-11184,0.0,0.0
ESKT7L06-11196,0.0,0.0
ESKT7F21-09246,40.054861,140.286983
ESKT7G27-10162,40.287808,140.388839
ESKT7I11-11101,0.0,0.0
ESKT7G27-10161,0.0,0.0
ESKT7K07-11132,0.0,0.0
ESKT7K07-11133,35.664883,140.271961
ESKT7K07-11135,0.0,0.0
ESKT7K07-11155,0.0,0.0
ESKT7K07-11156,0.0,0.0
ESKT7K07-11161,0.0,0.0
ESKT7K07-11162,0.0,0.0
ESKT7K07-11163,0.0,0.0
ESKT7K07-11171,0.0,0.0
ESKT7K07-11173,0.0,0.0
ESKT7F16-09229,0.0,0.0
ESKT7I04-11049,0.0,0.0
ESKT7I04-11052,0.0,0.0
ESKT7I04-11053,35.440933,139.672669
ESKT7G06-10039,0.0,0.0
ESKT7I04-11048,37.475961,141.030533
ESKT7I04-11051,0.0,0.0
ESKT7F16-09218,0.0,0.0
ESKT7H28-10176,0.0,0.0
ESKT7H28-10177,0.0,0.0
ESKT7H28-10179,0.0,0.0
ESKT7C02-08099,0.0,0.0
ESKT7F21-09244,35.488597,139.504278
ESKT7H28-10178,0.0,0.0
ESKT7H28-10199,0.0,0.0
ESKT7C02-08098,0.0,0.0
ESKT7F16-09203,39.154589,140.509808
ESKT7G27-10142,39.533533,140.355211
ESKT7I11-11081,0.0,0.0
ESKT7I11-11082,40.185581,140.385436
ESKT7I11-11083,0.0,0.0
ESKT7I11-11087,0.0,0.0
ESKT7I11-11088,0.0,0.0
ESKT7I11-11089,0.0,0.0
ESKT7I11-11097,0.0,0.0
ESKT7I11-11115,0.0,0.0
ESKT7I11-11117,0.0,0.0
ESKT7G06-10007,0.0,0.0
ESKT7C02-08074,0.0,0.0
ESKT7G06-10015,0.0,0.0
ESKT7G06-10003,0.0,0.0
ESKT7G06-10020,0.0,0.0
ESKT7G06-10016,0.0,0.0
ESKT7I04-11041,0.0,0.0
ESKT7I04-11045,0.0,0.0
ESKT7I04-11063,0.0,0.0
ESKT7I04-11065,0.0,0.0
ESKT7I04-11076,0.0,0.0
ESKT7I04-11079,35.619417,139.726381
ESKT7I04-11080,0.0,0.0
ESKT7G06-10005,0.0,0.0
ESKT7G06-10021,0.0,0.0
ESKT7I01-11001,0.0,0.0
ESKT7I01-11003,0.0,0.0
ESKT7I01-11008,0.0,0.0
ESKT7I01-11010,0.0,0.0
ESKT7I01-11014,0.0,0.0
ESKT7I01-11016,35.350286,139.561897
ESKT7I01-11024,36.147036,139.755164
ESKT7I01-11025,0.0,0.0
ESKT7I01-11027,0.0,0.0
ESKT7I01-11030,35.479583,139.460828
ESKT7I01-11032,0.0,0.0
ESKT7I01-11033,0.0,0.0
ESKT7I01-11038,0.0,0.0
ESKT7I01-11039,35.724208,139.814369
ESKT7D28-09035,0.0,0.0
ESKT7D28-09040,0.0,0.0
ESKT7H31-10212,0.0,0.0
ESKT7H31-10213,0.0,0.0
ESKT7H31-10223,0.0,0.0
ESKT7H31-10230,0.0,0.0
ESKT7H31-10231,0.0,0.0
ESKT7H31-10232,0.0,0.0
ESKT7H31-10233,35.890331,140.552558
ESKT7H31-10234,0.0,0.0
ESKT7H31-10242,0.0,0.0
ESKT7F21-09243,0.0,0.0
ESKT7G27-10105,37.384533,140.35965
ESKT7H28-10172,0.0,0.0
ESKT7H28-10173,0.0,0.0
ESKT7H28-10185,0.0,0.0
ESKT7H28-10186,0.0,0.0
ESKT7H28-10204,0.0,0.0
ESKT7H28-10205,0.0,0.0
ESKT7H28-10207,0.0,0.0
ESKT7G06-10019,35.671778,140.351994
ESKT7E08-09079,0.0,0.0
ESKT7G06-10038,0.0,0.0
ESKT7G12-10049,0.0,0.0
ESKT7F14-09194,39.121658,140.481406
ESKT7F16-09223,0.0,0.0
ESKT7G27-10081,0.0,0.0
ESKT7G27-10084,35.884319,140.554111
ESKT7G27-10085,0.0,0.0
ESKT7G27-10087,0.0,0.0
ESKT7G27-10090,0.0,0.0
ESKT7G27-10092,0.0,0.0
ESKT7G27-10096,0.0,0.0
ESKT7G27-10101,0.0,0.0
ESKT7G27-10122,0.0,0.0
ESKT7G27-10129,43.8366,142.447586
ESKT7G27-10132,0.0,0.0
ESKT7G27-10134,0.0,0.0
ESKT7G27-10135,0.0,0.0
ESKT7G27-10140,0.0,0.0
ESKT7G27-10141,0.0,0.0
ESKT7G27-10143,0.0,0.0
ESKT7G27-10147,0.0,0.0
ESKT7G27-10149,0.0,0.0
ESKT7G27-10152,0.0,0.0
ESKT7G27-10156,0.0,0.0
ESKT7G27-10159,36.123878,139.753531
ESKT7F07-09156,0.0,0.0
ESKT7G12-10044,35.862128,139.777506
ESKT7G12-10045,0.0,0.0
ESKT7G12-10048,0.0,0.0
ESKT7G12-10050,35.941658,140.631956
ESKT7G12-10055,43.029867,141.393231
ESKT7G12-10065,0.0,0.0
ESKT7G12-10071,0.0,0.0
ESKT7G06-10004,0.0,0.0
ESKT7G06-10010,36.080669,140.549081
ESKT7G06-10011,0.0,0.0
ESKT7G06-10012,35.807728,140.77295
ESKT7G06-10022,0.0,0.0
ESKT7G06-10032,35.508058,139.351792
ESKT7G06-10036,0.0,0.0
ESKT7G06-10037,35.779086,140.066008
ESKT7C24-08164,0.0,0.0
ESKT7D12-08204,0.0,0.0
ESKT7F07-09149,0.0,0.0
ESKT7F22-09250,0.0,0.0
ESKT7E08-09081,0.0,0.0
ESKT7F21-09239,0.0,0.0
ESKT7B03-07166,0.0,0.0
ESKT7F16-09199,0.0,0.0
ESKT7F16-09202,0.0,0.0
ESKT7F16-09206,0.0,0.0
ESKT7F16-09222,0.0,0.0
ESKT7F16-09224,43.006233,141.531408
ESKT7F16-09227,0.0,0.0
ESKT7F16-09228,0.0,0.0
ESKT7F16-09230,0.0,0.0
ESKT7F16-09231,0.0,0.0
ESKT7F16-09232,0.0,0.0
ESKT7F14-09167,0.0,0.0
ESKT7F14-09168,0.0,0.0
ESKT7F14-09170,0.0,0.0
ESKT7F14-09178,0.0,0.0
ESKT7F14-09179,43.745497,141.952
ESKT7F14-09183,0.0,0.0
ESKT7F14-09192,36.664539,139.751694
ESKT7F14-09161,0.0,0.0
ESKT7F14-09163,0.0,0.0
ESKT7D13-08241,0.0,0.0
ESKT7F07-09121,37.395417,139.389311
ESKT7F07-09123,0.0,0.0
ESKT7F07-09124,0.0,0.0
ESKT7F07-09127,0.0,0.0
ESKT7F07-09128,0.0,0.0
ESKT7F07-09129,0.0,0.0
ESKT7F07-09132,0.0,0.0
ESKT7F07-09134,35.446353,139.660492
ESKT7F07-09137,0.0,0.0
ESKT7F07-09139,0.0,0.0
ESKT7F07-09140,0.0,0.0
ESKT7F07-09144,35.913336,139.868303
ESKT7F07-09147,0.0,0.0
ESKT7F07-09152,0.0,0.0
ESKT7F07-09154,0.0,0.0
ESKT7C24-08156,39.163544,141.157256
ESKT7D13-08216,0.0,0.0
ESKT7E11-09116,37.637125,140.996164
ESKT7D13-08212,0.0,0.0
ESKT7D13-08215,0.0,0.0
ESKT7E08-09077,0.0,0.0
ESKT7E08-09082,0.0,0.0
ESKT7E08-09098,0.0,0.0
ESKT7E08-09100,0.0,0.0
ESKT7E08-09103,0.0,0.0
ESKT7E08-09107,0.0,0.0
ESKT7E08-09108,0.0,0.0
ESKT7E08-09111,0.0,0.0
ESKT7D28-09048,0.0,0.0
ESKT7D28-09062,0.0,0.0
ESKT7D28-09072,0.0,0.0
ESKT7C02-08113,0.0,0.0
ESKT7B09-07250,0.0,0.0
ESKT7D21-08247,0.0,0.0
ESKT7D21-08249,0.0,0.0
ESKT7D21-09004,0.0,0.0
ESKT7D21-09008,36.300708,138.491611
ESKT7D21-09010,0.0,0.0
ESKT7D21-09020,0.0,0.0
ESKT7D21-09024,0.0,0.0
ESKT7D21-09027,0.0,0.0
ESKT7D21-09028,0.0,0.0
ESKT7C02-08106,0.0,0.0
ESKT7D13-08220,0.0,0.0
ESKT7D13-08221,0.0,0.0
ESKT7D13-08223,0.0,0.0
ESKT7D13-08224,35.758092,140.397339
ESKT7D13-08230,0.0,0.0
ESKT7D13-08235,0.0,0.0
ESKT7D13-08236,0.0,0.0
ESKT7D13-08239,0.0,0.0
ESKT7D12-08167,35.440333,139.5969
ESKT7D12-08168,0.0,0.0
ESKT7D12-08170,0.0,0.0
ESKT7D12-08175,42.935178,141.344147
ESKT7D12-08182,35.678511,140.102103
ESKT7D12-08187,0.0,0.0
ESKT7D12-08190,0.0,0.0
ESKT7D12-08193,0.0,0.0
ESKT7D12-08196,0.0,0.0
ESKT7D12-08197,0.0,0.0
ESKT7D12-08198,43.236983,141.445753
ESKT7D12-08199,0.0,0.0
ESKT7D12-08202,0.0,0.0
ESKT7C02-08088,0.0,0.0
ESKT7B03-07204,0.0,0.0
ESKT7C02-08069,0.0,0.0
ESKT7C15-08122,39.252867,140.455764
ESKT7C24-08155,0.0,0.0
ESKT7C24-08158,0.0,0.0
ESKT7C24-08159,0.0,0.0
ESKT7C24-08160,0.0,0.0
ESKT7B09-07244,0.0,0.0
ESKT7C15-08118,0.0,0.0
ESKT7C15-08128,36.660253,139.756725
ESKT7C15-08131,0.0,0.0
ESKT7C15-08132,0.0,0.0
ESKT7C15-08135,0.0,0.0
ESKT7C15-08140,0.0,0.0
ESKT7C15-08142,0.0,0.0
ESKT7C15-08144,0.0,0.0
ESKT7C15-08147,0.0,0.0
ESKT7B09-07215,0.0,0.0
ESKT7A06-07107,0.0,0.0
ESKT7B09-07228,0.0,0.0
ESKT7B09-07229,0.0,0.0
ESKT7C02-08035,0.0,0.0
ESKT7C02-08037,0.0,0.0
ESKT7C02-08048,36.172361,139.522656
ESKT7C02-08052,0.0,0.0
ESKT7C02-08062,37.6706,140.984592
ESKT7C02-08080,0.0,0.0
ESKT7C02-08082,0.0,0.0
ESKT7C02-08093,0.0,0.0
ESKT7C02-08094,35.609581,139.712336
